"Countryname","Countrycode","YEAR","GDPP","GDPPG","PPP","POPG","g_cal","ERP","ERS","ERT","LEXT","GEHT","RP","RG","AF","CTP","INV","INF","EXG","DEV","ICTT","ICTM","ICTI","ICTE","CPT","g","logit_g","logCPT","logINV","logINF","logEXG","logPPP","logg","devICTI","numDEV"
"Canada","CA",2002,24169.2847344718,2.30357711550843,30853.201316329,1.08744792718674,0.00100976718784151,NA,NA,59.54659,79.490243902439,15.8825665712357,77,NA,143,"3307310",99.1042,2.25839440940856,1.22919264963004,"1",66.14223505652,38.08,11.2738801388647,61.5932992681952,3307310,1.908,1,15.0116457281209,4.59617182187077,0.81465412248851,0.206357571456476,10.3369957943332,0.646055573026095,11.2738801388647,1
"Canada","CA",2003,28200.6580773382,2.87956987126255,32219.4287486237,0.901372739095955,-0.171111814587911,NA,NA,NA,79.7414634146342,16.3635447621346,51,NA,122,"3631072",107.458,2.75856321360112,-1.70920135628101,"1",65.4597579373609,42.21,14.3324222574864,64.2,3631072,0.852,1,15.105038479448,4.67710007355108,1.01470996940076,NA,10.3803249268601,-0.160168752152821,14.3324222574864,1
"Canada","CA",2004,32034.3077408421,2.94899824323313,33795.6837049447,0.933020777495183,0.0351109336088529,98.4768,NA,NA,79.8926829268293,16.9260784983635,47,214,156,"3926147",105.715,1.85725871857261,5.53065245637687,"1",64.632031173239,47.21,17.0231523043458,65.9559634648989,3926147,2.124,1,15.1831690958073,4.66074679387683,0.619101593383953,1.71030579345285,10.4280883722795,0.753301103379692,17.0231523043458,1
"Canada","CA",2005,36266.1871235853,4.0088779218468,36211.0845984165,0.944466927450734,0.0122678403650127,97.36457,101.39119,NA,80.1926829268293,17.1310395002365,64,NA,133,"4163424",117.871,2.21355203439764,2.27195019595658,"1",56.4227883770175,52.91,21.7756893207312,71.66,4163424,2.234,1,15.2418483706185,4.76959080612546,0.7945984806606,0.820638579824882,10.497120555319,0.803793700647009,21.7756893207312,1
"Canada","CA",2006,40385.869955477,3.11869304964974,37995.0048039266,1.01033450270045,0.0697404782902278,98.88063,101.72825,NA,80.3439024390244,17.6548957824707,59,NA,127,"4330163",125.509,2.00202539534156,0.881307902586983,"1",56.0469843135752,57.62,24.7226333526211,72.4,4330163,1.608,1,15.2811157436119,4.83237746914798,0.694159365798369,-0.126348221950899,10.5452099775396,0.474991170756775,24.7226333526211,1
"Canada","CA",2007,44543.0410359004,5.83579338102527,39451.3195275281,0.971135141368055,-0.0387983991713852,98.96648,101.90349,63.60006,80.5439024390244,17.9635539650917,60,218,110,"4413927",136.714,2.13838399266843,1.13763788835908,"1",55.5165053111079,61.58,27.5587706752531,73.2,4413927,1.08,1,15.3002753273748,4.9178911525313,0.760050400156319,0.128954085031808,10.5828227738142,0.0769610411361284,27.5587706752531,1
"Canada","CA",2008,46594.4509535289,-0.080294855618618,40275.9898957504,1.08290711607014,0.115094151103038,98.01331,102.34444,63.7674,80.6951219512195,18.1982561945915,80,NA,97,"4720663",105.965,2.37027067444294,-4.54392991228846,"1",54.7429304979555,66.27,29.5230963873325,76.7,4720663,-0.063,0,15.367459813799,4.66310885090854,0.863004157251444,NA,10.6035107861603,NA,29.5230963873325,1
"Canada","CA",2009,40773.061528975,-4.03041986546083,38794.9307164986,1.14175809912162,0.0543453655240993,99.0088,102.73444,63.06577,80.9951219512195,18.234147131443,50,NA,87,"4191568.063",96.5087,0.299466803009284,-12.9651815736474,"1",55.4375287236955,70.56,30.492418781635,80.3,4191568.063,-4.029,0,15.2485854612677,4.5696331597216,-1.20575170894133,NA,10.5660448654391,NA,30.492418781635,1
"Canada","CA",2010,47448.0132198383,1.94962821293294,40019.2054024998,1.11186407517168,-0.0261824496563136,98.6416,102.39848,61.65585,81.2463414634146,18.2593494653702,44,NA,201,"4780790",125.207,1.77687154092629,6.67763322380341,"1",53.8662142927677,75.63,31.677524639825,80.3,4780790,1.945,1,15.3801163627783,4.82996836764619,0.574854256703703,1.89876361695285,10.5971147529306,0.66526197707041,31.677524639825,1
"Canada","CA",2011,52087.446383568,2.14230900393329,41569.449617197,0.978697786570341,-0.119768496505094,98.18937,103.34896,63.46732,81.4487804878049,18.488410115242,46,NA,204,"4845509",117.757,2.91213508872355,4.82766261293155,"1",52.9080629901846,77.71,32.6660501490497,83,4845509,2.123,1,15.3935628545485,4.76862317911258,1.0688865196168,1.57436241946198,10.6351207922552,0.752830182721119,32.6660501490497,1
"Canada","CA",2012,52678.3901234772,0.663247994961253,42290.9654102745,1.08581726304756,0.109451025584311,99.51828,109.98749,63.98077,81.6487804878049,18.7955737113953,42,NA,202,"5224043",109.235,1.51567823124521,2.81468922804797,"1",50.758790368143,79.38,33.4743255188773,83,5224043,0.685,1,15.468782181145,4.69350152477806,0.415863016173284,1.03485185693528,10.6523287585407,-0.378336440719912,33.4743255188773,1
"Canada","CA",2013,52652.5936828278,1.2536138292254,44298.5787342765,1.05659125917789,-0.0269161348454171,100.34071,109.48599,65.3323,81.7487804878049,19.0253213047981,40,NA,198,"5249457",112.402,0.93829189781521,2.46077326464554,"1",47.9395593810247,80.35,34.2652994084857,85.8,5249457,1.251,1,15.4736352006473,4.72208173089559,-0.0636941866853563,0.90047563577307,10.6987078727709,0.223943231484774,34.2652994084857,1
"Canada","CA",2014,50893.4467137547,1.84102608796417,45753.7505547994,1.00533757867378,-0.0485085221545269,101.53666,109.3331,65.61291,81.8,19.4715306162834,35,230,216,"5426175",114.269,1.90663590717873,6.32276599333974,"1",45.9944061206017,80.72,35.2396849547491,87.12,5426175,1.828,1,15.5067450238004,4.73855531791704,0.645340383994897,1.84415676958881,10.7310290466834,0.603222473031958,35.2396849547491,1
"Canada","CA",2015,43585.5119817751,-0.0892857758859265,44671.4406809074,0.746339477969813,-0.25762301757946,102.48508,110.35653,64.78696,81.9,19.5500239729881,39,228,214,"5793852",110.584,1.12524136094279,3.4190004077939,"1",43.3353079812304,82.62,36.4046241734874,90,5793852,-0.147,0,15.5723079133193,4.70577541316206,0.11799755570557,1.22934822993001,10.7070896654694,NA,36.4046241734874,1
"Canada","CA",2016,42322.4847803038,-0.135842606419587,46480.4653626012,1.13234865466606,0.517203213939943,101.02387,112.51428,66.43918,81.9,19.5259109139442,53,NA,240,"5838484",116.363,1.4287595470108,1.40666435314809,"1",41.6555625625018,84.52,36.7933282144513,91.16,5838484,-0.047,0,15.5799817320642,4.75671461535034,0.356806618176859,0.341221194697006,10.7467874035798,NA,36.7933282144513,1
"Canada","CA",2017,45148.5527061655,1.94591041374042,48633.829775434,1.19428049219424,0.0546932583643545,100.94368,113.76286,68.92251,81.9487804878049,19.3279251456261,82,NA,299,"6377590",134.45,1.5968841285297,1.41425723094919,"1",39.3906201102877,86.28,37.9063731594944,91,6377590,1.928,1,15.6683008410114,4.90119238271487,0.468054310889687,0.346604468149528,10.7920746536474,0.656483196188354,37.9063731594944,1
"Canada","CA",2018,46313.1713712961,0.597463557030892,50077.796236328,1.39794779099322,0.170535565246305,NA,NA,NA,81.9487804878049,NA,93,NA,339,"6663690",NA,2.268225672481,3.07867558152131,"1",37.3355725685984,89.58,38.9636592335197,NA,6663690,0.63,1,15.7121839431393,NA,0.818997883773008,1.12449949850682,10.8213329999401,-0.462035459596559,38.9636592335197,1
"Chile","CL",1990,2494.52566886254,1.65320889229147,4511.16997825586,1.6395147692577,0.00623297749812823,102.62989,74.06543,NA,73.509,NA,NA,NA,378,NA,34.4189,26.0364811362365,8.61718288076393,"1",NA,NA,NA,NA,NA,1.977,1,NA,3.53860583210886,3.25949867519205,2.15375821928459,8.41431181753553,0.68158054418848,NA,1
"Chile","CL",1991,2803.56209049973,6.04188997488899,4952.53848210155,1.64841970011086,0.00543144290014053,103.04319,91.53207,21.15908,73.808,NA,NA,NA,384,NA,68.2663,21.7844124277757,12.4333856424482,"1",NA,NA,NA,NA,NA,5.763,1,NA,4.22341623338907,3.08119468779303,2.52038524514023,8.50765554878008,1.75145817245453,NA,1
"Chile","CL",1992,3350.21384457649,9.34717155375166,5622.77735855376,1.65030653117528,0.00114463025665912,100.4116,91.36072,24.01112,74.1,NA,NA,NA,423,NA,64.2243,15.4258064688927,13.92681611062,"1",NA,NA,NA,NA,NA,8.583,1,NA,4.16238164375399,2.73604185165927,2.63381619817966,8.63458101272861,2.14978350273608,NA,1
"Chile","CL",1993,3535.1735995737,4.86808377336688,6119.38019460833,1.62750735300571,-0.0138151172154263,100.60247,72.64937,26.18572,74.386,NA,NA,NA,444,NA,74.0439,12.7277669490964,3.53420921583698,"1",NA,NA,NA,NA,NA,5.042,1,NA,4.3046581605482,2.54378598077172,1.26248957300456,8.71921609498688,1.61780282876573,NA,1
"Chile","CL",1994,4024.21693223695,3.38870123777153,6568.78082455401,1.5752224851923,-0.0321257336975156,NA,NA,26.92556,74.671,NA,NA,NA,449,NA,97.4544,11.4431196444973,11.6276017339431,"1",NA,NA,NA,NA,NA,3.467,1,NA,4.57938457629395,2.43738864497412,2.45338173150318,8.79008352722,1.24328966670289,NA,1
"Chile","CL",1995,5107.27680233606,7.30828773505452,7351.82886112748,1.5029844838017,-0.0458589196571693,NA,NA,27.43599,74.957,NA,252,258,506,NA,99.2597,8.23263034116112,10.9836199025999,"1",NA,NA,NA,NA,NA,7.259,1,NA,4.59773964778922,2.10810556765579,2.39640506322379,8.90270438589836,1.9822420783027,NA,1
"Chile","CL",1996,5349.80412655622,5.29097650728289,8011.57109591562,1.42575128225713,-0.0513865594601572,100.30411,NA,29.20949,75.244,NA,249,254,520,NA,87.767,7.35911781788773,11.7849697561911,"1",NA,NA,NA,NA,NA,5.37,1,NA,4.47468557577605,1.99594006385676,2.46682497008791,8.9886421626413,1.68082790852077,NA,1
"Chile","CL",1997,5745.37379549796,5.98316384761775,8637.33061678494,1.35395801302939,-0.0503546937822724,78.36396,NA,30.10981,75.53,NA,244,249,19,NA,80.7036,6.13386464357923,11.2403740788567,"1",NA,NA,NA,NA,NA,5.977,1,NA,4.39078318394635,1.81382499886548,2.41951212494882,9.06384885767061,1.78791876984212,NA,1
"Chile","CL",1998,5446.58061279416,2.99063174967851,8995.76512018912,1.28689655595197,-0.0495299384708204,103.00903,78.90661,32.00794,75.813,NA,243,261,66,NA,72.2513,5.11024954517563,5.27563553101808,"1",NA,NA,NA,NA,NA,3.03,1,NA,4.28015031991025,1.63124823769557,1.66309915191887,9.10450920337743,1.10856261952128,NA,1
"Chile","CL",1999,4957.77788383624,-1.62759954362949,8977.11749765428,1.22804282065597,-0.0457330739007717,103.76987,81.49079,35.36762,76.092,NA,248,19,37,NA,76.352,3.33687917526016,6.67140380408514,"1",NA,NA,NA,NA,NA,-1.697,0,NA,4.33535422647545,1.20503599152013,1.89783030316288,9.10243411841496,NA,NA,1
"Chile","CL",2000,5074.90162375009,4.09428735354267,9553.56652260893,1.17721142767665,-0.0413921991353426,103.01351,85.52158,35.3763,76.366,10.9562925994396,256,42,81,"1253131",80.4324,3.8432729570657,5.2964698827173,"1",21.5253683708099,22.17,0.0500575107351525,16.6,1253131,4.108,1,14.0411557774955,4.38741708008287,1.34632433613969,1.667040538777,9.16466982162155,1.41293629206631,0.0500575107351525,1
"Chile","CL",2001,4574.59442067573,2.14618943830904,9972.65109521817,1.12618583494464,-0.043344459229991,NA,NA,NA,76.634,11.1334748566151,278,50,71,"1080545",76.0085,3.56910053001465,6.94224981192701,"1",22.4185786736665,32.87,0.43002393705176,19.1,1080545,2.121,1,13.8929761014473,4.33084517613773,1.27231361166937,1.93762590237654,9.20760173485237,0.751887675582545,0.43002393705176,1
"Chile","CL",2002,4446.25050488693,2.00061767493953,10333.0636606751,1.07881292652664,-0.042064912333344,100.84305,88.94139,40.37825,76.894,11.663630604744,257,22,25,"1167880",73.0116,2.48939816650703,2.4074325466531,"1",22.104836720338,39.81,1.20153714430681,22.1,1167880,1.965,1,13.9707006973662,4.29061833263406,0.912040981064436,0.878560846292689,9.24310409710461,0.675492245321225,1.20153714430681,1
"Chile","CL",2003,4772.5628196506,3.00583035674246,10841.3238171049,1.04803826249803,-0.0285264138683362,99.72118,91.27257,43.46954,77.146,12.4813325703144,270,78,34,"1250126",90.7082,2.81017875743615,6.55882736783677,"1",20.5181981282617,45.86,2.22234532341783,25.4737788864723,1250126,2.997,1,14.0387549041985,4.5076477609728,1.03324809606828,1.8808118320745,9.29112039088635,1.09761178833453,2.22234532341783,1
"Chile","CL",2004,6194.85310698418,6.10283936667567,11812.6349740889,1.03764280108146,-0.00991897127094588,104.155,92.37826,43.93025,77.391,13.1017789244652,269,96,24,"1658672",108.536,1.05473871403516,14.3911532887858,"1",20.8873434738034,57.83,2.99022083773989,28.1779101232438,1658672,6.089,1,14.321527840162,4.68708191518301,0.0532930718324831,2.6666136628432,9.37692499811461,1.80648386462644,2.99022083773989,1
"Chile","CL",2005,7598.52512108889,4.64670086980279,12746.5833879323,1.04200958151135,0.00420836575490013,104.56108,93.49675,49.36884,77.63,12.8694072365761,NA,NA,15,"1804236",107.477,3.05257621387848,2.78427446404797,"1",21.3848153224665,65.31,4.37852200504476,31.1753470303684,1804236,4.708,1,14.4056477914476,4.67727687118803,1.11598589438259,1.023987323837,9.45301854510237,1.54926318939803,4.37852200504476,1
"Chile","CL",2006,9464.55024290607,5.20045134165797,15753.962990375,1.05592653411586,0.013355877768729,105.41235,93.25523,48.23467,77.865,13.4054034948349,NA,NA,7,"2126811",103.291,3.39201733699404,5.08740090429289,"1",20.6890835698839,76.13,6.18573330013555,34.4977511736017,2126811,5.253,1,14.5701342326885,4.63755024745101,1.22142482905871,1.62676707230734,9.66484723103968,1.65879934197182,6.18573330013555,1
"Chile","CL",2007,10502.3545202737,3.79033938890592,16941.8359830089,1.06853750831829,0.0119430412959454,106.78148,92.0882,53.95667,78.099,13.5983064770699,NA,NA,74,"2725218",111.757,4.40779938398046,7.19072226408821,"1",20.929039252108,84.42,7.87837046084453,35.9,2725218,3.832,1,14.8180589828797,4.71632687135292,1.48337555901375,1.9727916206639,9.73754134385674,1.34338686010861,7.87837046084453,1
"Chile","CL",2008,10751.479674217,2.42619717171779,16501.8069214628,1.07143797237155,0.00271442418322287,107.54435,91.385,56.73127,78.33,13.4614557027817,NA,NA,78,"3164137",97.7037,8.7162687303961,-0.62961719244251,"1",21.0960951165585,88.56,8.5417522281497,37.3,3164137,2.43,1,14.967390906553,4.58193942936542,2.16519124845611,NA,9.71122516428453,0.887891257352457,8.5417522281497,1
"Chile","CL",2009,10208.9067622861,-2.601446897912,16159.6052340491,1.05928030084099,-0.0113470605336582,106.50496,88.97956,60.9115,78.558,13.6034920811653,NA,NA,48,"2795990.2016",102.117,0.353045178360941,-4.23793485288698,"1",21.0545531122303,97.42,9.79899190971839,41.56,2795990.202,-2.652,0,14.8436968780379,4.62611921473847,-1.04115924621277,NA,9.69026990319063,NA,9.79899190971839,1
"Chile","CL",2010,12808.034586422,4.75022381395627,18161.8039224929,1.03892916043728,-0.0192122334263676,103.75048,90.00819,67.86343,78.779,13.681548833847,NA,NA,99,"3039571",136.525,1.41071107954318,2.26047146085106,"1",20.2746356110252,116.35,10.48704014456,45,3039571,4.702,1,14.9272269450032,4.91650774803822,0.344093889000405,0.815573402523991,9.80707598216093,1.54798795011788,10.48704014456,1
"Chile","CL",2011,14637.2402355403,5.05778792023305,20342.5709204911,0.997439115198244,-0.0399353938834222,103.40725,90.46908,72.27679,78.986,14.0122175216675,NA,NA,107,"3264702",125.56,3.34121694259299,5.45614204580005,"1",19.5554538419652,129.49,11.6704971736568,52.2496072877744,3264702,4.954,1,14.9986790454706,4.83278373197375,1.20633509469754,1.69674195498966,9.92047105888604,1.60019533106717,11.6704971736568,1
"Chile","CL",2012,15351.5513257697,4.30921750358573,21507.7074027908,0.963057456532428,-0.0344699321912822,103.24807,89.50108,75.93107,79.176,14.5740911364555,NA,NA,134,"3388960",109.033,3.00744840213049,0.354324938900191,"1",18.9220479338717,137.59,12.4499241308234,55.05,3388960,4.174,1,15.0360336476278,4.69165058870249,1.10109201232068,-1.0375408803692,9.97616663372651,1.42887480865501,12.4499241308234,1
"Chile","CL",2013,15842.9408052125,3.03152589042497,22439.2783559589,0.978852117140791,0.0164005382038503,101.45874,99.59392,79.95629,79.349,15.3862416744232,NA,NA,129,"3707880",102.695,1.78955553984587,3.26671894577626,"1",19.0491970893561,134.66,13.0618790977917,58,3707880,3.053,1,15.1259708426847,4.63176343025761,0.581967287258593,1.18378610068942,10.0185682002942,1.11612471375274,13.0618790977917,1
"Chile","CL",2014,14670.996760602,0.692556386631992,22786.6556023986,1.06114512594635,0.0840709310063459,100.94146,100.68209,82.84638,79.504,15.6928598880768,NA,NA,139,"3785938",89.4344,4.71867527854671,0.323747644522072,"1",19.3015198694923,133.35,14.019498552815,61.11,3785938,0.774,1,15.1468042344948,4.49350539563979,1.55152809887985,-1.12779094160236,10.0339303630024,-0.25618340539241,14.019498552815,1
"Chile","CL",2015,13574.171830724,1.10594434535712,22688.010028137,1.17775747141868,0.109892928517513,100.68484,101.78093,85.26672,79.646,16.0226285457611,NA,NA,98,"3738600",81.09,4.3487735321705,-1.70839525273092,"1",19.1764277767819,129.14,15.1337613546798,76.63,3738600,1.273,1,15.1342217677604,4.39555964895647,1.4698938587187,NA,10.0295918713336,0.241376319575269,15.1337613546798,1
"Chile","CL",2016,13753.5944374598,0.372104022166411,22710.0170647296,1.32520160643522,0.125190574965264,100.97826,101.77753,87.18814,79.779,16.7321965098381,NA,NA,112,"3920200",79.5979,3.78619355893115,0.503419297152405,"1",18.5349244673039,127.97,15.951283173856,83.55858602,3920200,0.618,1,15.1816532308733,4.37698771059278,1.33136117639608,-0.686331863379552,10.0305613865185,-0.481266821524446,15.951283173856,1
"Chile","CL",2017,14999.3700885512,-0.243323996034391,23663.8852921125,1.42518504417829,0.0754477184886795,101.43016,101.83142,88.46442,79.909,17.7318215370178,NA,NA,61,"4571400",93.1122,2.18271846868523,-1.50328431103928,"1",17.3263071873928,124.59,16.5799632591299,82.32748693,4571400,-0.21,0,15.3353300616892,4.53380521758822,0.780571103921348,NA,10.0717053375805,NA,16.5799632591299,1
"Chile","CL",2018,15924.7942393064,2.51338504277558,24765.2345896396,1.39101054110467,-0.0239789936143512,NA,NA,NA,80.042,NA,NA,NA,57,"4662910",NA,2.43488981353058,4.97365765210233,"1",16.0028105905444,134.44,17.3562402157918,NA,4662910,2.098,1,15.3551502747249,NA,0.889901504393885,1.60415551553005,10.1171961176058,0.740984509974105,17.3562402157918,1
"China","CN",1990,317.884673040928,2.39361245948729,982.336058221609,1.46730321087928,-0.0429611754021041,127.54878,36.7201,2.97256,69.145,NA,NA,NA,526,NA,NA,3.05229012075233,NA,"0",NA,NA,NA,NA,NA,2.408,1,NA,NA,1.11589216812859,NA,6.88993346795947,0.878796527446575,NA,0
"China","CN",1991,333.142145400184,7.81295779019754,1094.90124581231,1.36443400840349,-0.0701076653503305,124.37638,38.98485,2.89146,69.242,NA,NA,NA,6,NA,NA,3.55668565220451,NA,"0",NA,NA,NA,NA,NA,7.894,1,NA,NA,1.26882911464569,NA,6.99841945171078,2.06610297724066,NA,0
"China","CN",1992,366.460692302073,12.8249454735615,1263.47358407328,1.2255362283362,-0.101798825895444,121.72449,42.0988,2.80566,69.355,NA,NA,NA,82,NA,2.40029,6.3539813402487,NA,"0",NA,NA,NA,NA,NA,12.886,1,NA,0.875589563387474,1.84908159914939,NA,7.14162001966334,2.55614145071645,NA,0
"China","CN",1993,377.389839479958,12.5660279957052,1455.9389281999,1.14961943083465,-0.0619457799339114,118.37723,44.97418,2.88969,69.496,NA,NA,NA,137,NA,6.5681,14.6100786356603,NA,"0",NA,NA,NA,NA,NA,12.606,1,NA,1.88222459736918,2.68171160806573,NA,7.28340628295927,2.53417289109092,NA,0
"China","CN",1994,473.492278718042,11.7815686941837,1662.22405087925,1.13026063215591,-0.0168393106096727,114.94449,46.59412,3.61141,69.67,NA,NA,NA,169,NA,8.12923,24.2569843505754,NA,"0",NA,NA,NA,NA,NA,11.743,1,NA,2.09546620812724,3.18870459037201,NA,7.41591177431954,2.46325731838294,NA,0
"China","CN",1995,609.656679202484,9.7502790013573,1862.5479326307,1.08650915088974,-0.0387091968183627,111.76382,50.3508,4.39014,69.885,NA,217,45,126,NA,6.28324,16.7912270168851,NA,"0",NA,NA,NA,NA,NA,9.755,1,NA,1.83788577100418,2.8208565486387,NA,7.5297006855632,2.27777997407507,NA,0
"China","CN",1996,709.413755085039,8.78218488287028,2063.21922397439,1.04814151412165,-0.03531275989408,108.07416,54.85624,4.91532,70.14,NA,212,47,162,NA,9.28365,8.31315334383153,NA,"0",NA,NA,NA,NA,NA,8.761,1,NA,2.228254788434,2.1178390006475,NA,7.63202277207626,2.17031005368423,NA,0
